Site,JanEff,FebEff,MarEff,AprEff,MayEff,JunEff,JulEff,AugEff,SepEff,E1-10,NovEff,DecEff,TotalEffor,Area_2,Month,Date,Time,Group ID,Species,Taxa,Name,Sign,Age,Observed,Estimated,Position,Activity,Long_E,Lat_N,Alt(m)
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,16-Jul-19,11:57:00 AM,NA,Preuss's monkey,Primate,A. preussi,Call,NA,NA,NA,NA,NA,628791,482158,98
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,9:26:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,628342,482733,105
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,9:32:00 AM,NA,Human,Human,H. sapiens,Trail,Fresh,NA,NA,NA,NA,628400,482627,107
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,9:36:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,628439,482570,110
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,9:39:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,628439,482570,110
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,9:45:00 AM,NA,Human,Human,H. sapiens,Logging road,Active,NA,NA,NA,NA,628532,482425,101
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,10:02:00 AM,NA,Human,Human,H. sapiens,Logging transect,Active,NA,NA,NA,NA,628771,482139,102
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,16-Jul-19,11:50:00 AM,NA,Human,Human,H. sapiens,Logging road,Active,NA,NA,NA,NA,628459,482502,108
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,8:43:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,628390,482277,106
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,8:49:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,628392,482213,103
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,8:53:00 AM,NA,Human,Human,H. sapiens,Trail,Inactive,NA,NA,NA,NA,628371,482175,101
268,0,0,0,0,0,0,4431.022897,0,0,0,0,0,4431.022897,Ebo forest,July,17-Jul-19,9:01:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,628368,482114,89
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,12:05:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,628765,481939,98
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,1:00:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,628754,481745,67
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,1:06:00 PM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,628747,481660,73
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,1:10:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,628727,481599,70
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,1:21:00 PM,NA,Human,Human,H. sapiens,Snare,Inactive,1,NA,NA,NA,628715,481320,94
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,3:14:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,629163,481411,65
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,3:23:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,629210,481620,75
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,16-Jul-19,3:24:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,629210,481620,75
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:20:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,628984,481925,109
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:29:00 AM,NA,Human,Human,H. sapiens,Trail,Fresh,NA,NA,NA,NA,629091,481743,102
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:33:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,629091,481743,102
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:39:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,629177,481575,103
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:42:00 AM,NA,Human,Human,H. sapiens,Logging site,NA,NA,NA,NA,NA,629177,481575,103
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:44:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,629177,481575,103
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,10:49:00 AM,NA,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,629303,481448,98
269,0,0,0,0,0,0,3245.644571,0,0,0,0,0,3245.644571,Ebo forest,July,17-Jul-19,9:19:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,628331,481881,96
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,1:47:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,628651,480750,94
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,1:53:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,628686,480629,108
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,2:04:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Fresh,NA,NA,NA,NA,628669,480414,106
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,2:19:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,628788,480175,93
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,2:24:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,628868,480200,90
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,2:38:00 PM,NA,Human,Human,H. sapiens,Snare,Inactive,1,NA,NA,NA,629170,480248,78
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,2:44:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Fresh,NA,NA,NA,NA,629170,480248,78
270,0,0,0,0,0,0,2379.191353,0,0,0,0,0,2379.191353,Ebo forest,July,16-Jul-19,2:46:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,629170,480248,78
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,12:14:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,628419,479420,85
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,12:23:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,628627,479390,76
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,12:27:00 PM,NA,Human,Human,H. sapiens,Snare,Inactive,2,NA,NA,NA,628669,479375,79
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,12:30:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,628692,479388,80
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,12:41:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,628887,479393,77
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,12:53:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,628979,479548,66
271,0,0,0,0,0,0,1314.12185,0,0,0,0,0,1314.12185,Ebo forest,July,17-Jul-19,1:05:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Very old,NA,NA,NA,NA,629287,479561,73
413,0,0,0,0,0,0,635.9694325,0,0,0,0,0,635.9694325,Ebo forest,July,15-Jul-19,7:46:00 AM,NA,Human,Human,H. sapiens,Logging transect,Very old,NA,NA,NA,NA,630073,487212,102
413,0,0,0,0,0,0,635.9694325,0,0,0,0,0,635.9694325,Ebo forest,July,15-Jul-19,7:48:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,630073,487199,106
413,0,0,0,0,0,0,635.9694325,0,0,0,0,0,635.9694325,Ebo forest,July,15-Jul-19,7:52:00 AM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,630078,487161,108
413,0,0,0,0,0,0,635.9694325,0,0,0,0,0,635.9694325,Ebo forest,July,15-Jul-19,7:54:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,630082,487178,109
413,0,0,0,0,0,0,635.9694325,0,0,0,0,0,635.9694325,Ebo forest,July,15-Jul-19,8:02:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Fresh,NA,NA,NA,NA,630035,487058,109
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:06:00 AM,NA,Human,Human,H. sapiens,Farm,Fresh,NA,NA,NA,NA,629432,486445,76
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:12:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,629553,486442,84
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:19:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Fresh,NA,NA,NA,NA,629661,486454,93
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:22:00 AM,NA,Blue duiker,Antelope,P. monticola,Dung,Fresh,NA,NA,NA,NA,629688,486459,91
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:25:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,629757,486440,97
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:26:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,629757,486440,97
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:28:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,629757,486440,97
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:30:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,629757,486440,97
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:32:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,629839,486443,85
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,7:34:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Recent,NA,NA,NA,NA,629839,486443,85
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:12:00 AM,99,Putty-nosed monkey,Primate,C. nictitans,Sighting,NA,4,10,Upper,Feeding,629917,486568,105
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:12:00 AM,99,Mona monkey,Primate,C. mona,Sighting,NA,20,20,Mid,Feeding,629917,486568,105
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:30:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,629990,486417,103
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:32:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Fresh,NA,NA,NA,NA,630053,486395,103
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:34:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,630053,486395,103
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:39:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,630187,486408,106
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:43:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,630187,486408,106
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,2:01:00 PM,NA,Human,Human,H. sapiens,Logging site,Recent,NA,NA,NA,NA,629647,486016,94
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,2:06:00 PM,NA,Human,Human,H. sapiens,Logging site,Recent,NA,NA,NA,NA,629524,486031,95
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,14-Jul-19,1:15:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,630239,486168,81
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:10:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,630037,486896,108
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:14:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,630028,486879,107
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:23:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Recent,NA,NA,NA,NA,629996,486729,103
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:34:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,629973,486588,102
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:37:00 AM,NA,Human,Human,H. sapiens,Planks,Old,NA,NA,NA,NA,629972,486576,106
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:45:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,629975,486519,100
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:47:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Very old,NA,NA,NA,NA,629976,486514,95
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:49:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,629974,486515,90
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:52:00 AM,NA,Human,Human,H. sapiens,Logging road,Active,NA,NA,NA,NA,629979,486492,94
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,8:56:00 AM,NA,Human,Human,H. sapiens,Planks,Old,NA,NA,NA,NA,629961,486477,103
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:07:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,629959,486338,103
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:12:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,629946,486313,96
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:29:00 AM,NA,Human,Human,H. sapiens,Planks,Very old,NA,NA,NA,NA,629929,486136,110
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:33:00 AM,NA,Human,Human,H. sapiens,Planks,Very old,NA,NA,NA,NA,629944,486097,107
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:38:00 AM,NA,Human,Human,H. sapiens,Planks,Old,NA,NA,NA,NA,629965,486087,94
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:44:00 AM,NA,Human,Human,H. sapiens,Planks,Active,NA,NA,NA,NA,629953,486022,94
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,9:48:00 AM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,629966,486001,108
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,3:30:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,3,NA,NA,NA,629839,486059,102
414,0,0,0,0,0,0,4030.047573,0,0,0,0,0,4030.047573,Ebo forest,July,15-Jul-19,3:41:00 PM,NA,Human,Human,H. sapiens,Logging road,Active,NA,NA,NA,NA,629310,486192,99
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:14:00 PM,NA,Human,Human,H. sapiens,Camp,Active,NA,NA,NA,NA,630202,485864,72
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:19:00 PM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,630123,485889,89
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:22:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Fresh,NA,NA,NA,NA,630123,485889,89
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:30:00 PM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,629904,485912,77
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:48:00 PM,NA,Mona monkey,Primate,C. mona,Sighting,NA,15,20,Mid,Feeding,629858,485955,89
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:52:00 PM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,629858,485955,89
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,1:55:00 PM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,629858,485955,89
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,9:56:00 AM,NA,Human,Human,H. sapiens,Camp,Active,NA,NA,NA,NA,630185,485883,77
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,10:05:00 AM,NA,Human,Human,H. sapiens,Planks,Active,NA,NA,NA,NA,630217,485804,94
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,15-Jul-19,3:27:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,2,NA,NA,NA,629916,485037,91
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,18-Jul-19,8:26:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,NA,NA,NA,NA,NA,630165,485621,103
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,18-Jul-19,8:49:00 AM,NA,Preuss's monkey,Primate,A. preussi,Sighting,NA,18,NA,NA,Feeding,630186,485377,99
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,18-Jul-19,9:05:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,630216,485197,90
415,0,0,0,0,0,0,2781.58411,0,0,0,0,0,2781.58411,Ebo forest,July,18-Jul-19,9:10:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,630216,485093,91
416,0,0,0,0,0,0,200.7081791,0,0,0,0,0,200.7081791,,,,,,,,,,,,,,,,,
417,0,0,0,0,0,0,29.95241442,0,0,0,0,0,29.95241442,,,,,,,,,,,,,,,,,
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,12:13:00 PM,NA,Human,Human,H. sapiens,Logging road,Active,NA,NA,NA,NA,629353,482083,80
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,12:17:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,629359,482164,80
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,12:21:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,629389,482275,76
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,12:32:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,629413,482412,75
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,12:35:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,629413,482452,76
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,12:40:00 PM,NA,Red river hog,Mammal,P. porcus,Feeding,Recent,NA,NA,NA,NA,629430,482495,73
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,16-Jul-19,1:12:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,629393,482732,67
418,0,0,0,0,0,0,1932.717815,0,0,0,0,0,1932.717815,Ebo forest,July,17-Jul-19,4:20:00 PM,NA,Human,Human,H. sapiens,Logging road,Active,NA,NA,NA,NA,629682,482074,60
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,11:07:00 AM,NA,Red river hog,Mammal,P. porcus,Nest,Fresh,NA,NA,NA,NA,629453,481219,95
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,11:12:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Recent,NA,NA,NA,NA,629453,481219,95
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,11:17:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,629536,481129,92
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,11:35:00 AM,101,Mona monkey,Primate,C. mona,Sighting,NA,6,10,Upper,Resting,629609,481042,90
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,11:35:00 AM,101,Red-eared monkey,Primate,C. erythrotis,Sighting,NA,9,12,Mid,Resting,629609,481042,90
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,11:40:00 AM,NA,Human,Human,H. sapiens,Snare,Inactive,2,NA,NA,NA,629609,481042,90
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,3:31:00 PM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,630101,481025,76
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,3:35:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,630059,481102,74
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,3:44:00 PM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,630027,481259,76
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,3:51:00 PM,NA,Human,Human,H. sapiens,Snare,Inactive,1,NA,NA,NA,630039,481476,74
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,3:58:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,629998,481626,65
419,0,0,0,0,0,0,3127.261004,0,0,0,0,0,3127.261004,Ebo forest,July,17-Jul-19,4:11:00 PM,NA,Human,Human,H. sapiens,Logging site,Inactive,NA,NA,NA,NA,629726,481914,65
420,0,0,0,0,0,0,2355.186455,0,0,0,0,0,2355.186455,Ebo forest,July,17-Jul-19,11:53:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,629776,480918,80
420,0,0,0,0,0,0,2355.186455,0,0,0,0,0,2355.186455,Ebo forest,July,17-Jul-19,12:02:00 PM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,629890,480776,76
420,0,0,0,0,0,0,2355.186455,0,0,0,0,0,2355.186455,Ebo forest,July,17-Jul-19,12:10:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,629962,480671,78
420,0,0,0,0,0,0,2355.186455,0,0,0,0,0,2355.186455,Ebo forest,July,17-Jul-19,12:15:00 PM,NA,Human,Human,H. sapiens,Logging transect,Very old,NA,NA,NA,NA,630014,480597,86
420,0,0,0,0,0,0,2355.186455,0,0,0,0,0,2355.186455,Ebo forest,July,17-Jul-19,2:36:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,630145,480028,68
420,0,0,0,0,0,0,2355.186455,0,0,0,0,0,2355.186455,Ebo forest,July,17-Jul-19,2:47:00 PM,NA,Human,Human,H. sapiens,Logging transect,Very old,NA,NA,NA,NA,630120,480243,65
